run_timestamp,backtest_name,model_name,feature_1,feature_2,feature_3,feature_4,feature_5,n_estimators,max_depth,min_samples_leaf,random_state,symbol,training_start_date,training_end_date,test_start_date,test_end_date,previous_trading_date,previous_close_before_test_start,3d_return_pct_pred,3d_return_pct_actual,3d_close_actual,3d_confidence_no_loss,3d_loss_probability,3d_count_pred_positive,3d_count_pred_positive_w_actual_positive,3d_buy_profit_pct,5d_return_pct_pred,5d_return_pct_actual,5d_close_actual,5d_confidence_no_loss,5d_loss_probability,5d_count_pred_positive,5d_count_pred_positive_w_actual_positive,5d_buy_profit_pct,7d_return_pct_pred,7d_return_pct_actual,7d_close_actual,7d_confidence_no_loss,7d_loss_probability,7d_count_pred_positive,7d_count_pred_positive_w_actual_positive,7d_buy_profit_pct,9d_return_pct_pred,9d_return_pct_actual,9d_close_actual,9d_confidence_no_loss,9d_loss_probability,9d_count_pred_positive,9d_count_pred_positive_w_actual_positive,9d_buy_profit_pct,3d_return_pct_model_on_numerator,3d_return_pct_model_on_denominator,3d_return_pct_model_on,3d_return_pct_model_off_numerator,3d_return_pct_model_off_denominator,3d_return_pct_model_off,3d_return_pct_model_uplift,3d_profitable_model_on_numerator,3d_profitable_model_on_denominator,3d_profitable_model_on,3d_profitable_model_off_numerator,3d_profitable_model_off_denominator,3d_profitable_model_off,3d_profitable_model_uplift,3d_model_on_trade_count,3d_model_on_trade_rate,3d_model_on_total_return,3d_model_on_worst_return,3d_model_on_median_return,5d_return_pct_model_on_numerator,5d_return_pct_model_on_denominator,5d_return_pct_model_on,5d_return_pct_model_off_numerator,5d_return_pct_model_off_denominator,5d_return_pct_model_off,5d_return_pct_model_uplift,5d_profitable_model_on_numerator,5d_profitable_model_on_denominator,5d_profitable_model_on,5d_profitable_model_off_numerator,5d_profitable_model_off_denominator,5d_profitable_model_off,5d_profitable_model_uplift,5d_model_on_trade_count,5d_model_on_trade_rate,5d_model_on_total_return,5d_model_on_worst_return,5d_model_on_median_return,7d_return_pct_model_on_numerator,7d_return_pct_model_on_denominator,7d_return_pct_model_on,7d_return_pct_model_off_numerator,7d_return_pct_model_off_denominator,7d_return_pct_model_off,7d_return_pct_model_uplift,7d_profitable_model_on_numerator,7d_profitable_model_on_denominator,7d_profitable_model_on,7d_profitable_model_off_numerator,7d_profitable_model_off_denominator,7d_profitable_model_off,7d_profitable_model_uplift,7d_model_on_trade_count,7d_model_on_trade_rate,7d_model_on_total_return,7d_model_on_worst_return,7d_model_on_median_return,9d_return_pct_model_on_numerator,9d_return_pct_model_on_denominator,9d_return_pct_model_on,9d_return_pct_model_off_numerator,9d_return_pct_model_off_denominator,9d_return_pct_model_off,9d_return_pct_model_uplift,9d_profitable_model_on_numerator,9d_profitable_model_on_denominator,9d_profitable_model_on,9d_profitable_model_off_numerator,9d_profitable_model_off_denominator,9d_profitable_model_off,9d_profitable_model_uplift,9d_model_on_trade_count,9d_model_on_trade_rate,9d_model_on_total_return,9d_model_on_worst_return,9d_model_on_median_return,average_return_pct_model_on_numerator,average_return_pct_model_on_denominator,average_return_pct_model_on,average_return_pct_model_off_numerator,average_return_pct_model_off_denominator,average_return_pct_model_off,average_return_pct_model_uplift,average_profitable_model_on_numerator,average_profitable_model_on_denominator,average_profitable_model_on,average_profitable_model_off_numerator,average_profitable_model_off_denominator,average_profitable_model_off,average_profitable_model_uplift,average_model_on_trade_count,average_model_on_trade_rate,average_model_on_total_return,average_model_on_worst_return,average_model_on_median_return,average_return_pct_pred,average_return_pct_actual,average_close_actual,average_confidence_no_loss,average_loss_probability,sum_count_pred_positive,sum_count_pred_positive_w_actual_positive,overall_buy_profit_pct,num_leaves,min_child_samples,learning_rate,subsample,colsample_bytree,min_child_weight,iterations,depth,l2_leaf_reg,alpha,l1_ratio,logreg_C
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,close_lag_15,other_symbol_close,close_lag_24,close_lag_22,close_lag_20,100.0,4.0,20.0,42,SQQQ,2024-12-31,2025-12-31,2026-01-02,2026-01-14,2025-12-31,68.5,-0.0009096635118913,-0.0421897721116559,65.61000061035156,0.5705435849535141,0.4294564150464859,0,0,,-0.0088244938453133,-0.0278832651402828,66.58999633789062,0.5450224830580253,0.4549775169419747,0,0,,-0.012769304229586,-0.0582481439966354,64.51000213623047,0.5846198394133468,0.4153801605866532,0,0,,-0.0109583127927143,-0.02277368698677,66.94000244140625,0.7667854561794682,0.2332145438205317,0,0,,0.0,0,,-0.0421897721116559,1,-0.0421897721116559,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.0278832651402828,1,-0.0278832651402828,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.0582481439966354,1,-0.0582481439966354,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.02277368698677,1,-0.02277368698677,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.1510948682353443,4,-0.037773717058836,,0,0,,0,4,0.0,,0,0.0,0.0,,,-0.0083654435948762,-0.037773717058836,65.91250038146973,0.6167428409010887,0.3832571590989114,0,0,,,,,,,,,,,,,
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,close_lag_15,close_lag_20,close_lag_22,close_lag_24,close_lag_25,100.0,4.0,20.0,42,SQQQ,2025-01-02,2026-01-02,2026-01-05,2026-01-15,2026-01-02,68.97000122070312,-0.0077491758196255,-0.05147169767908,65.41999816894531,0.5757249179940958,0.4242750820059042,0,0,,-0.0100133762938906,-0.0623459906575593,64.66999816894531,0.5697370771688638,0.4302629228311362,0,0,,-0.0138558187440081,-0.0597361559179631,64.8499984741211,0.6428482715347915,0.3571517284652085,0,0,,-0.0094610266457283,-0.0392924320212884,66.26000213623047,0.7499035990009191,0.2500964009990809,0,0,,0.0,0,,-0.05147169767908,1,-0.05147169767908,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.0623459906575593,1,-0.0623459906575593,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.0597361559179631,1,-0.0597361559179631,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.0392924320212884,1,-0.0392924320212884,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.2128462762758908,4,-0.0532115690689727,,0,0,,0,4,0.0,,0,0.0,0.0,,,-0.0102698493758131,-0.0532115690689727,65.29999923706055,0.6345534664246675,0.3654465335753324,0,0,,,,,,,,,,,,,
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,close_lag_15,close_lag_26,close_lag_22,close_lag_24,ma_7,100.0,4.0,20.0,42,SQQQ,2025-01-05,2026-01-05,2026-01-06,2026-01-16,2026-01-05,67.36000061035156,-0.0036534501976491,-0.0114311797132408,66.58999633789062,0.5872872449793092,0.4127127550206908,0,0,,-0.0016207132176729,-0.0423099532110621,64.51000213623047,0.5748596067465992,0.4251403932534008,0,0,,0.0036637870894361,-0.0062351271546866,66.94000244140625,0.6972287574076053,0.3027712425923948,1,0,0.0,0.0003947999753912,-0.0115795542195558,66.58000183105469,0.7601897744163052,0.2398102255836948,1,0,0.0,0.0,0,,-0.0114311797132408,1,-0.0114311797132408,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.0423099532110621,1,-0.0423099532110621,,0,0,,0,1,0,,0,0.0,0.0,,,-0.0062351271546866,1,-0.0062351271546866,-0.0062351271546866,1,-0.0062351271546866,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0062351271546866,-0.0062351271546866,-0.0062351271546866,-0.0115795542195558,1,-0.0115795542195558,-0.0115795542195558,1,-0.0115795542195558,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0115795542195558,-0.0115795542195558,-0.0115795542195558,-0.0178146813742424,2,-0.0089073406871212,-0.0715558142985454,4,-0.0178889535746363,0.0089816128875151,0,2,0.0,0,4,0.0,0.0,2,0.5,-0.0178146813742424,-0.0115795542195558,-0.0089073406871212,-0.0003038940876236,-0.0178889535746363,66.15500068664551,0.6548913458874547,0.3451086541125453,2,0,0.0,,,,,,,,,,,,
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,close_lag_15,close_lag_26,close_lag_22,close_lag_24,ma_7,100.0,4.0,20.0,42,SQQQ,2025-01-06,2026-01-06,2026-01-07,2026-01-20,2026-01-06,65.61000061035156,-0.0017082883076572,-0.014327121363537,64.66999816894531,0.6283926645757716,0.3716073354242284,0,0,,0.0017650422229173,-0.0115836325127325,64.8499984741211,0.6125663603641481,0.3874336396358518,1,0,0.0,0.00720092025803,0.009907049532573,66.26000213623047,0.7203317762608997,0.2796682237391003,1,1,1.0,0.0005585978583344,0.0786464865830336,70.7699966430664,0.7721784166764696,0.2278215833235304,1,1,1.0,0.0,0,,-0.014327121363537,1,-0.014327121363537,,0,0,,0,1,0,,0,0.0,0.0,,,-0.0115836325127325,1,-0.0115836325127325,-0.0115836325127325,1,-0.0115836325127325,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0115836325127325,-0.0115836325127325,-0.0115836325127325,0.009907049532573,1,0.009907049532573,0.009907049532573,1,0.009907049532573,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.009907049532573,0.009907049532573,0.009907049532573,0.0786464865830336,1,0.0786464865830336,0.0786464865830336,1,0.0786464865830336,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0786464865830336,0.0786464865830336,0.0786464865830336,0.0769699036028741,3,0.0256566345342913,0.062642782239337,4,0.0156606955598342,0.0099959389744571,2,3,0.6666666666666666,2,4,0.5,0.1666666666666666,3,0.75,0.0769699036028741,-0.0115836325127325,0.009907049532573,0.0019540680079061,0.0156606955598342,66.63749885559082,0.6833673044693223,0.3166326955306777,3,2,0.6666666666666666,,,,,,,,,,,,
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,close_lag_15,high,close_lag_24,low,ma_7,100.0,4.0,20.0,42,SQQQ,2025-01-07,2026-01-07,2026-01-08,2026-01-21,2026-01-07,65.41999816894531,-0.0004805619939987,-0.0139100589756179,64.51000213623047,0.6454873966614285,0.3545126033385714,0,0,,0.0029914713692156,0.0232345508255069,66.94000244140625,0.6388986468747994,0.3611013531252006,1,1,1.0,0.0080572384865166,0.0177316370311368,66.58000183105469,0.7498906867516284,0.2501093132483716,1,1,1.0,-0.0021027221922551,0.0389789532731643,67.97000122070312,0.7622253850854853,0.2377746149145147,0,0,,0.0,0,,-0.0139100589756179,1,-0.0139100589756179,,0,0,,0,1,0,,0,0.0,0.0,,,0.0232345508255069,1,0.0232345508255069,0.0232345508255069,1,0.0232345508255069,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0232345508255069,0.0232345508255069,0.0232345508255069,0.0177316370311368,1,0.0177316370311368,0.0177316370311368,1,0.0177316370311368,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0177316370311368,0.0177316370311368,0.0177316370311368,0.0,0,,0.0389789532731643,1,0.0389789532731643,,0,0,,1,1,1,,0,0.0,0.0,,,0.0409661878566438,2,0.0204830939283219,0.0660350821541903,4,0.0165087705385475,0.0039743233897743,2,2,1.0,3,4,0.75,0.25,2,0.5,0.0409661878566438,0.0177316370311368,0.0204830939283219,0.0021163564173695,0.0165087705385475,66.50000190734863,0.6991255288433353,0.3008744711566646,2,2,1.0,,,,,,,,,,,,
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,close_lag_15,low,ma_7,close_lag_24,close_lag_21,100.0,4.0,20.0,42,SQQQ,2025-01-08,2026-01-08,2026-01-09,2026-01-22,2026-01-08,66.58999633789062,-0.0001311247517173,-0.0261300189136585,64.8499984741211,0.6155377914719007,0.3844622085280993,0,0,,0.0005582009784652,-0.0049556122512111,66.26000213623047,0.6093042854410979,0.390695714558902,1,0,0.0,0.0054981584284204,0.0627721960512754,70.7699966430664,0.7228108473297225,0.2771891526702775,1,1,1.0,-0.0016599271875437,-0.0018019991558284,66.47000122070312,0.7420223365405738,0.2579776634594262,0,0,,0.0,0,,-0.0261300189136585,1,-0.0261300189136585,,0,0,,0,1,0,,0,0.0,0.0,,,-0.0049556122512111,1,-0.0049556122512111,-0.0049556122512111,1,-0.0049556122512111,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0049556122512111,-0.0049556122512111,-0.0049556122512111,0.0627721960512754,1,0.0627721960512754,0.0627721960512754,1,0.0627721960512754,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0627721960512754,0.0627721960512754,0.0627721960512754,0.0,0,,-0.0018019991558284,1,-0.0018019991558284,,0,0,,0,1,0,,0,0.0,0.0,,,0.0578165838000643,2,0.0289082919000321,0.0298845657305774,4,0.0074711414326443,0.0214371504673878,1,2,0.5,1,4,0.25,0.25,2,0.5,0.0578165838000643,-0.0049556122512111,0.0289082919000321,0.0010663268669061,0.0074711414326443,67.08749961853027,0.6724188151958237,0.3275811848041762,2,1,0.5,,,,,,,,,,,,
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,close_lag_15,close_lag_24,low,close_lag_28,close_lag_20,100.0,4.0,20.0,42,SQQQ,2025-01-09,2026-01-09,2026-01-12,2026-01-23,2026-01-09,64.66999816894531,-0.0004662535102502,0.0351013504984294,66.94000244140625,0.6468490976319212,0.3531509023680788,0,0,,0.0072930035515659,0.0295346175380992,66.58000183105469,0.5983934603858085,0.4016065396141915,1,1,1.0,0.0125851464638216,0.0510283461449436,67.97000122070312,0.7778977949134924,0.2221022050865076,1,1,1.0,0.0121767782142501,0.0191743548519152,65.91000366210938,0.7518322004163112,0.2481677995836889,1,1,1.0,0.0,0,,0.0351013504984294,1,0.0351013504984294,,0,0,,1,1,1,,0,0.0,0.0,,,0.0295346175380992,1,0.0295346175380992,0.0295346175380992,1,0.0295346175380992,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0295346175380992,0.0295346175380992,0.0295346175380992,0.0510283461449436,1,0.0510283461449436,0.0510283461449436,1,0.0510283461449436,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0510283461449436,0.0510283461449436,0.0510283461449436,0.0191743548519152,1,0.0191743548519152,0.0191743548519152,1,0.0191743548519152,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0191743548519152,0.0191743548519152,0.0191743548519152,0.0997373185349581,3,0.033245772844986,0.1348386690333876,4,0.0337096672583469,-0.0004638944133608,3,3,1.0,4,4,1.0,0.0,3,0.75,0.0997373185349581,0.0191743548519152,0.0295346175380992,0.0078971686798468,0.0337096672583469,66.85000228881836,0.6937431383368833,0.3062568616631167,3,3,1.0,,,,,,,,,,,,
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,close_lag_15,close_lag_24,low,close_lag_20,other_symbol_close,100.0,4.0,20.0,42,SQQQ,2025-01-12,2026-01-12,2026-01-13,2026-01-26,2026-01-12,64.51000213623047,0.0042427325481645,0.0271275762215044,66.26000213623047,0.6127360174706071,0.3872639825293929,1,1,1.0,0.0110326525203687,0.0970391303602231,70.7699966430664,0.6143345821923227,0.3856654178076772,1,1,1.0,0.0103167371610907,0.0303828711760631,66.47000122070312,0.7568655929793681,0.2431344070206319,1,1,1.0,0.0108911321414326,0.0086807865454905,65.06999969482422,0.7048240829441456,0.2951759170558544,1,1,1.0,0.0271275762215044,1,0.0271275762215044,0.0271275762215044,1,0.0271275762215044,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0271275762215044,0.0271275762215044,0.0271275762215044,0.0970391303602231,1,0.0970391303602231,0.0970391303602231,1,0.0970391303602231,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0970391303602231,0.0970391303602231,0.0970391303602231,0.0303828711760631,1,0.0303828711760631,0.0303828711760631,1,0.0303828711760631,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0303828711760631,0.0303828711760631,0.0303828711760631,0.0086807865454905,1,0.0086807865454905,0.0086807865454905,1,0.0086807865454905,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0086807865454905,0.0086807865454905,0.0086807865454905,0.1632303643032813,4,0.0408075910758203,0.1632303643032813,4,0.0408075910758203,0.0,4,4,1.0,4,4,1.0,0.0,4,1.0,0.1632303643032813,0.0086807865454905,0.0287552236987838,0.0091208135927642,0.0408075910758203,67.14249992370605,0.6721900688966109,0.3278099311033892,4,4,1.0,,,,,,,,,,,,
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,close_lag_15,close_lag_24,low,volume,ma_7,100.0,4.0,20.0,42,SQQQ,2025-01-13,2026-01-13,2026-01-14,2026-01-27,2026-01-13,64.8499984741211,0.0022924881439179,0.0266769991925901,66.58000183105469,0.602340549655535,0.3976594503444651,1,1,1.0,0.0028504946616828,0.0481110689281989,67.97000122070312,0.5691540525713504,0.4308459474286495,1,1,1.0,0.0032852168260109,0.0163454928747806,65.91000366210938,0.7193319680811894,0.2806680319188107,1,1,1.0,0.007826655107854,-0.0234386534900686,63.33000183105469,0.6955959026840942,0.3044040973159058,1,0,0.0,0.0266769991925901,1,0.0266769991925901,0.0266769991925901,1,0.0266769991925901,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0266769991925901,0.0266769991925901,0.0266769991925901,0.0481110689281989,1,0.0481110689281989,0.0481110689281989,1,0.0481110689281989,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0481110689281989,0.0481110689281989,0.0481110689281989,0.0163454928747806,1,0.0163454928747806,0.0163454928747806,1,0.0163454928747806,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0163454928747806,0.0163454928747806,0.0163454928747806,-0.0234386534900686,1,-0.0234386534900686,-0.0234386534900686,1,-0.0234386534900686,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0234386534900686,-0.0234386534900686,-0.0234386534900686,0.067694907505501,4,0.0169237268763752,0.067694907505501,4,0.0169237268763752,0.0,3,4,0.75,3,4,0.75,0.0,4,1.0,0.067694907505501,-0.0234386534900686,0.0215112460336853,0.0040637136848664,0.0169237268763752,65.94750213623047,0.6466056182480422,0.3533943817519578,4,3,0.75,,,,,,,,,,,,
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,close_lag_15,other_symbol_close,close_lag_24,low,close_lag_20,100.0,4.0,20.0,42,SQQQ,2025-01-14,2026-01-14,2026-01-15,2026-01-28,2026-01-14,66.94000244140625,-0.0038418679105624,0.057215328084468,70.7699966430664,0.6161570949568231,0.3838429050431769,0,0,,-0.0055156915183901,-0.0070212310062959,66.47000122070312,0.5108900001749317,0.4891099998250683,0,0,,-0.0026779060736255,-0.0279355046068138,65.06999969482422,0.6237192029769203,0.3762807970230797,0,0,,-0.0075926576824838,-0.0619958376833266,62.790000915527344,0.666570573937066,0.3334294260629341,0,0,,0.0,0,,0.057215328084468,1,0.057215328084468,,0,0,,1,1,1,,0,0.0,0.0,,,0.0,0,,-0.0070212310062959,1,-0.0070212310062959,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.0279355046068138,1,-0.0279355046068138,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.0619958376833266,1,-0.0619958376833266,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.0397372452119683,4,-0.009934311302992,,0,0,,1,4,0.25,,0,0.0,0.0,,,-0.0049070307962654,-0.009934311302992,66.27499961853027,0.6043342180114353,0.3956657819885647,0,0,,,,,,,,,,,,,
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,close_lag_15,close_lag_28,low,close_lag_21,close_lag_14,100.0,4.0,20.0,42,SQQQ,2025-01-15,2026-01-15,2026-01-16,2026-01-29,2026-01-15,66.26000213623047,-0.0007150251122626,0.025807410645066,67.97000122070312,0.5599939798105689,0.4400060201894311,0,0,,0.0015992710937382,-0.0052821983525067,65.91000366210938,0.5076842798770935,0.4923157201229065,1,0,0.0,0.0038328271557468,-0.0442197435966226,63.33000183105469,0.6798367985439753,0.3201632014560247,1,0,0.0,0.002936661307855,-0.0359191215119787,63.880001068115234,0.6748841620096183,0.3251158379903817,1,0,0.0,0.0,0,,0.025807410645066,1,0.025807410645066,,0,0,,1,1,1,,0,0.0,0.0,,,-0.0052821983525067,1,-0.0052821983525067,-0.0052821983525067,1,-0.0052821983525067,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0052821983525067,-0.0052821983525067,-0.0052821983525067,-0.0442197435966226,1,-0.0442197435966226,-0.0442197435966226,1,-0.0442197435966226,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0442197435966226,-0.0442197435966226,-0.0442197435966226,-0.0359191215119787,1,-0.0359191215119787,-0.0359191215119787,1,-0.0359191215119787,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0359191215119787,-0.0359191215119787,-0.0359191215119787,-0.0854210634611081,3,-0.0284736878203693,-0.059613652816042,4,-0.0149034132040105,-0.0135702746163588,0,3,0.0,1,4,0.25,-0.25,3,0.75,-0.0854210634611081,-0.0442197435966226,-0.0359191215119787,0.0019134336112693,-0.0149034132040105,65.2725019454956,0.605599805060314,0.394400194939686,3,0,0.0,,,,,,,,,,,,
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,close_lag_15,close_lag_28,close_lag_26,other_symbol_close,close_lag_24,100.0,4.0,20.0,42,SQQQ,2025-01-16,2026-01-16,2026-01-20,2026-01-30,2026-01-16,66.58000183105469,-0.0040655769305946,-0.0016521569138836,66.47000122070312,0.5899665871509454,0.4100334128490546,0,0,,0.0016994507056634,-0.0226795147897722,65.06999969482422,0.5165159693966241,0.4834840306033758,1,0,0.0,0.0007908072489124,-0.0569240133868483,62.790000915527344,0.6610183648488432,0.3389816351511567,1,0,0.0,0.0025130805937643,-0.0048062434067847,66.26000213623047,0.6280653096883593,0.3719346903116408,1,0,0.0,0.0,0,,-0.0016521569138836,1,-0.0016521569138836,,0,0,,0,1,0,,0,0.0,0.0,,,-0.0226795147897722,1,-0.0226795147897722,-0.0226795147897722,1,-0.0226795147897722,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0226795147897722,-0.0226795147897722,-0.0226795147897722,-0.0569240133868483,1,-0.0569240133868483,-0.0569240133868483,1,-0.0569240133868483,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0569240133868483,-0.0569240133868483,-0.0569240133868483,-0.0048062434067847,1,-0.0048062434067847,-0.0048062434067847,1,-0.0048062434067847,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0048062434067847,-0.0048062434067847,-0.0048062434067847,-0.0844097715834053,3,-0.0281365905278017,-0.086061928497289,4,-0.0215154821243222,-0.0066211084034795,0,3,0.0,0,4,0.0,0.0,3,0.75,-0.0844097715834053,-0.0569240133868483,-0.0226795147897722,0.0002344404044363,-0.0215154821243222,65.14750099182129,0.5988915577711931,0.401108442228807,3,0,0.0,,,,,,,,,,,,
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,low,close_lag_15,close_lag_12,close_lag_21,close_lag_24,100.0,4.0,20.0,42,SQQQ,2025-01-20,2026-01-20,2026-01-21,2026-02-02,2026-01-20,70.7699966430664,-0.0050824526121636,-0.0686730706724313,65.91000366210938,0.5116409402364812,0.4883590597635188,0,0,,-0.0097626636965363,-0.1051292237519223,63.33000183105469,0.4510939853314981,0.5489060146685019,0,0,,-0.0165130993891559,-0.0973575795079002,63.880001068115234,0.4865988302094551,0.5134011697905448,0,0,,-0.0092201243253168,-0.0828033525352888,64.91000366210938,0.529601506894547,0.470398493105453,0,0,,0.0,0,,-0.0686730706724313,1,-0.0686730706724313,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.1051292237519223,1,-0.1051292237519223,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.0973575795079002,1,-0.0973575795079002,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.0828033525352888,1,-0.0828033525352888,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.3539632264675427,4,-0.0884908066168856,,0,0,,0,4,0.0,,0,0.0,0.0,,,-0.0101445850057931,-0.0884908066168856,64.50750255584717,0.4947338156679954,0.5052661843320045,0,0,,,,,,,,,,,,,
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,low,close_lag_15,close_lag_12,close_lag_21,close_lag_24,100.0,4.0,20.0,42,SQQQ,2025-01-21,2026-01-21,2026-01-22,2026-02-03,2026-01-21,67.97000122070312,-0.0041878674908284,-0.0426659036898117,65.06999969482422,0.5769024277288843,0.4230975722711156,0,0,,-0.0034377865310408,-0.0762100958091198,62.790000915527344,0.4887504515558603,0.5112495484441397,0,0,,0.0006691494183661,-0.0251581440894811,66.26000213623047,0.5854231471990345,0.4145768528009654,1,0,0.0,-0.0079439526984782,-0.0001471551574346,67.95999908447266,0.5996084490844524,0.4003915509155476,0,0,,0.0,0,,-0.0426659036898117,1,-0.0426659036898117,,0,0,,0,1,0,,0,0.0,0.0,,,0.0,0,,-0.0762100958091198,1,-0.0762100958091198,,0,0,,0,1,0,,0,0.0,0.0,,,-0.0251581440894811,1,-0.0251581440894811,-0.0251581440894811,1,-0.0251581440894811,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0251581440894811,-0.0251581440894811,-0.0251581440894811,0.0,0,,-0.0001471551574346,1,-0.0001471551574346,,0,0,,0,1,0,,0,0.0,0.0,,,-0.0251581440894811,1,-0.0251581440894811,-0.1441812987458474,4,-0.0360453246864618,0.0108871805969807,0,1,0.0,0,4,0.0,0.0,1,0.25,-0.0251581440894811,-0.0251581440894811,-0.0251581440894811,-0.0037251143254953,-0.0360453246864618,65.52000045776367,0.5626711188920579,0.4373288811079421,1,0,0.0,,,,,,,,,,,,
,rf_100trees_depth4_leaf20_log2_6m,RandomForest,close_lag_24,close_lag_12,close_lag_15,close_lag_26,close_lag_22,100.0,4.0,20.0,42,SQQQ,2025-01-22,2026-01-22,2026-01-23,2026-02-04,2026-01-22,66.47000122070312,0.0030779847048134,-0.0472393460505975,63.33000183105469,0.5947859231970891,0.4052140768029108,1,0,0.0,0.0054955646400541,-0.0389649481724575,63.880001068115234,0.5599419157921866,0.4400580842078135,1,0,0.0,0.0130938252006711,-0.02346919708056,64.91000366210938,0.7071084804704759,0.2928915195295241,1,0,0.0,0.0094150224999739,0.0755227403471574,71.48999786376953,0.6147810709030475,0.3852189290969526,1,1,1.0,-0.0472393460505975,1,-0.0472393460505975,-0.0472393460505975,1,-0.0472393460505975,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0472393460505975,-0.0472393460505975,-0.0472393460505975,-0.0389649481724575,1,-0.0389649481724575,-0.0389649481724575,1,-0.0389649481724575,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.0389649481724575,-0.0389649481724575,-0.0389649481724575,-0.02346919708056,1,-0.02346919708056,-0.02346919708056,1,-0.02346919708056,0.0,0,1,0.0,0,1,0,0.0,1,1.0,-0.02346919708056,-0.02346919708056,-0.02346919708056,0.0755227403471574,1,0.0755227403471574,0.0755227403471574,1,0.0755227403471574,0.0,1,1,1.0,1,1,1,0.0,1,1.0,0.0755227403471574,0.0755227403471574,0.0755227403471574,-0.0341507509564577,4,-0.0085376877391144,-0.0341507509564577,4,-0.0085376877391144,0.0,1,4,0.25,1,4,0.25,0.0,4,1.0,-0.0341507509564577,-0.0472393460505975,-0.0312170726265088,0.0077705992613781,-0.0085376877391144,65.9025011062622,0.6191543475906998,0.3808456524093002,4,1,0.25,,,,,,,,,,,,
