run_timestamp,model_name,backtest_name,symbol,horizon,model_component,importance_type,feature_name,avg_raw_importance,median_raw_importance,max_raw_importance,avg_normalized_importance,median_normalized_importance,max_normalized_importance,avg_rank,best_rank,times_ranked,times_top_5,times_top_10,avg_return_pct_pred_when_ranked,avg_return_pct_actual_when_ranked,avg_loss_probability_when_ranked,buy_signal_count_when_ranked
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,7,return_regressor,native_tree_importance,rebound_from_low_3,0.0295470399965201,0.0286014865176288,0.0509981646999399,0.0295470399965201,0.0286014865176288,0.0509981646999399,13.833333333333334,10,42,0,1,-0.0182797501589872,-0.0005240893332846,0.5031122861056639,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,7,return_regressor,native_tree_importance,drawdown_from_high_3,0.0225915126008999,0.0233999936568338,0.0391234125919962,0.0225915126008999,0.0233999936568338,0.0391234125919962,14.714285714285714,11,42,0,0,-0.0182797501589872,-0.0005240893332846,0.5031122861056639,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,7,return_regressor,native_tree_importance,ma_ratio_3,0.0198347128121213,0.0199820439854974,0.0307319907392633,0.0198347128121213,0.0199820439854974,0.0307319907392633,15.5,14,42,0,0,-0.0182797501589872,-0.0005240893332846,0.5031122861056639,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,drawdown_from_high_10,0.1356361864153769,0.1391880353854299,0.1587795599395761,0.1356361864153769,0.1391880353854299,0.1587795599395761,1.5952380952380951,1,42,42,42,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,rebound_from_low_10,0.1286994521569361,0.1312793280578322,0.1575776148829757,0.1286994521569361,0.1312793280578322,0.1575776148829757,1.7857142857142858,1,42,42,42,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,return_5d_past,0.1099654173920923,0.1103792243001881,0.1292639425480223,0.1099654173920923,0.1103792243001881,0.1292639425480223,2.7857142857142856,2,42,42,42,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,inverse_pressure_5d,0.0961674537121566,0.0970173943821067,0.1121424122164702,0.0961674537121566,0.0970173943821067,0.1121424122164702,4.047619047619048,2,42,40,42,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,drawdown_from_high_5,0.0752584853592824,0.0737775334121583,0.0885455911552055,0.0752584853592824,0.0737775334121583,0.0885455911552055,5.857142857142857,5,42,22,42,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,other_symbol_return_5d,0.0668703751975225,0.0583341714327891,0.0941132066968898,0.0668703751975225,0.0583341714327891,0.0941132066968898,6.976190476190476,4,42,10,42,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,ma_ratio_5,0.0618182250489585,0.066026495725368,0.0830470820892065,0.0618182250489585,0.066026495725368,0.0830470820892065,7.571428571428571,5,42,4,36,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,rebound_from_low_5,0.0617551669935689,0.0575574677453449,0.0971773141766784,0.0617551669935689,0.0575574677453449,0.0971773141766784,7.595238095238095,3,42,8,39,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,return_2d_past,0.0498541416018278,0.0514918008007527,0.0645854552349556,0.0498541416018278,0.0514918008007527,0.0645854552349556,8.928571428571429,6,42,0,29,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,other_symbol_return_3d,0.0497244826372565,0.0497382050228999,0.0632809064217914,0.0497244826372565,0.0497382050228999,0.0632809064217914,9.166666666666666,7,42,0,40,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,daily_return,0.0386445431434268,0.0392255665582033,0.0529735720812898,0.0386445431434268,0.0392255665582033,0.0529735720812898,11.166666666666666,9,42,0,11,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,return_3d_past,0.0368759408843484,0.0336587905453413,0.0583619305083999,0.0368759408843484,0.0336587905453413,0.0583619305083999,11.642857142857142,7,42,0,12,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,drawdown_from_high_3,0.0302817446719261,0.0331340747799041,0.0526702633054254,0.0302817446719261,0.0331340747799041,0.0526702633054254,12.857142857142858,11,42,0,0,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,rebound_from_low_3,0.027644961673462,0.0267063365761291,0.0453012177918063,0.027644961673462,0.0267063365761291,0.0453012177918063,13.238095238095235,10,42,0,1,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,inverse_pressure_3d,0.0154706649652579,0.0147348307068852,0.0238977548741816,0.0154706649652579,0.0147348307068852,0.0238977548741816,15.261904761904765,14,42,0,0,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,loss_classifier,native_tree_importance,ma_ratio_3,0.0153327581465994,0.0136468456451347,0.0258587176565578,0.0153327581465994,0.0136468456451347,0.0258587176565578,15.523809523809524,14,42,0,0,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,drawdown_from_high_10,0.153849158708944,0.1553056456384249,0.1753387394032548,0.1538491587089439,0.1553056456384249,0.1753387394032548,1.0,1,42,42,42,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,rebound_from_low_10,0.118886568063963,0.1220894081175999,0.1433222431528727,0.118886568063963,0.1220894081175999,0.1433222431528727,2.0,2,42,42,42,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,return_5d_past,0.0862492805216635,0.0895538728117864,0.0981894423343253,0.0862492805216635,0.0895538728117864,0.0981894423343253,3.4285714285714284,3,42,42,42,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,rebound_from_low_5,0.0756742082592013,0.0776308460242565,0.0939715649456993,0.0756742082592013,0.0776308460242565,0.0939715649456993,5.166666666666667,3,42,28,42,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,other_symbol_return_3d,0.0734818159450251,0.0699306005394956,0.0943932001182335,0.0734818159450251,0.0699306005394956,0.0943932001182335,5.785714285714286,3,42,21,42,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,drawdown_from_high_5,0.0681492908845188,0.0709546707411431,0.0869313849726311,0.0681492908845188,0.0709546707411431,0.0869313849726311,6.119047619047619,4,42,20,41,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,other_symbol_return_5d,0.0606876584831377,0.0601443215403647,0.0819736648295737,0.0606876584831377,0.0601443215403647,0.0819736648295737,8.333333333333334,5,42,8,30,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,ma_ratio_5,0.05964353553598,0.0596564743873841,0.0737849571722155,0.05964353553598,0.0596564743873841,0.0737849571722155,8.666666666666666,6,42,0,33,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,inverse_pressure_5d,0.0593010635272756,0.0580024071666553,0.0749130750989683,0.0593010635272756,0.0580024071666553,0.0749130750989683,8.904761904761905,6,42,0,37,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,return_3d_past,0.0567330419552724,0.0593787302886476,0.0739422044056041,0.0567330419552724,0.0593787302886476,0.0739422044056041,8.333333333333334,5,42,6,33,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,return_2d_past,0.0543227885657737,0.059202114279443,0.067653186435367,0.0543227885657737,0.059202114279443,0.067653186435367,8.642857142857142,5,42,1,31,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,daily_return,0.0360197343573329,0.0362995334467757,0.0538102505265052,0.0360197343573329,0.0362995334467757,0.0538102505265052,12.333333333333334,10,42,0,5,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,rebound_from_low_3,0.0273423133598318,0.0261560572043709,0.0357926012144851,0.0273423133598318,0.0261560572043709,0.0357926012144851,13.38095238095238,12,42,0,0,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,drawdown_from_high_3,0.0252590132031178,0.0252311245129887,0.0333830079606733,0.0252590132031178,0.0252311245129887,0.0333830079606733,14.214285714285714,12,42,0,0,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,inverse_pressure_3d,0.023439650044206,0.023289130765351,0.0295669373352557,0.023439650044206,0.023289130765351,0.0295669373352557,14.476190476190476,12,42,0,0,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,SQQQ,9,return_regressor,native_tree_importance,ma_ratio_3,0.0209608785847559,0.0207145625901678,0.0260735742709132,0.0209608785847559,0.0207145625901678,0.0260735742709132,15.214285714285714,13,42,0,0,-0.024587090697095,-0.0024917185493677,0.5068518977230603,0
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,return_5d_past,0.1233061343612799,0.1231661228091532,0.1571254500852054,0.1233061343612799,0.1231661228091532,0.1571254500852054,1.2142857142857142,1,42,42,42,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,other_symbol_return_5d,0.0918311973705099,0.0949650518943495,0.1177993065864265,0.0918311973705099,0.0949650518943495,0.1177993065864265,3.595238095238096,2,42,37,42,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,inverse_pressure_5d,0.0914477747665459,0.0873147194899231,0.1233695320034818,0.0914477747665459,0.0873147194899231,0.1233695320034818,3.595238095238096,2,42,42,42,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,rebound_from_low_10,0.0896823746309091,0.0784595197436835,0.1382150921808403,0.0896823746309091,0.0784595197436835,0.1382150921808403,4.761904761904762,1,42,23,42,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,drawdown_from_high_10,0.0894545561953372,0.0858234767459337,0.1394229070318428,0.0894545561953372,0.0858234767459337,0.1394229070318428,3.8333333333333335,1,42,32,42,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,return_2d_past,0.0747346046988899,0.0808864567467539,0.0926989150078169,0.0747346046988899,0.0808864567467539,0.0926989150078169,5.523809523809524,2,42,24,42,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,rebound_from_low_5,0.064709005163836,0.0645984196482369,0.0818922613747688,0.064709005163836,0.0645984196482369,0.0818922613747688,7.785714285714286,5,42,5,41,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,ma_ratio_5,0.0584299761614077,0.0566275832346488,0.0726347502374977,0.0584299761614077,0.0566275832346488,0.0726347502374977,8.976190476190476,5,42,2,31,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,other_symbol_return_3d,0.0574619576139477,0.0575235607023459,0.0794948595900389,0.0574619576139477,0.0575235607023459,0.0794948595900389,9.238095238095235,5,42,1,25,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,ma_ratio_3,0.055684675855581,0.0593205898666078,0.0697558582460474,0.055684675855581,0.0593205898666078,0.0697558582460474,9.19047619047619,7,42,0,33,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,drawdown_from_high_3,0.0492760747221966,0.0572821493396971,0.075821363306296,0.0492760747221966,0.0572821493396971,0.075821363306296,10.428571428571429,5,42,2,24,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,rebound_from_low_3,0.0437050382998973,0.0456339614104545,0.0616557146569854,0.0437050382998973,0.0456339614104545,0.0616557146569854,11.833333333333334,7,42,0,7,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,inverse_pressure_3d,0.0353604472577046,0.0339270641209022,0.0524135526138826,0.0353604472577046,0.0339270641209022,0.0524135526138826,12.952380952380953,10,42,0,5,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,daily_return,0.0310367739106805,0.0302086663909197,0.0500680789963306,0.0310367739106805,0.0302086663909197,0.0500680789963306,13.69047619047619,10,42,0,2,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,drawdown_from_high_5,0.0237701664371241,0.0202700468079566,0.041969612960345,0.0237701664371241,0.0202700468079566,0.041969612960345,14.61904761904762,11,42,0,0,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,loss_classifier,native_tree_importance,return_3d_past,0.0201092425541519,0.017018616790705,0.0374007856861964,0.0201092425541519,0.017018616790705,0.0374007856861964,14.761904761904765,11,42,0,0,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,return_5d_past,0.1262755912314252,0.1247697011278817,0.1542824772074646,0.1262755912314252,0.1247697011278817,0.1542824772074646,1.0,1,42,42,42,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,inverse_pressure_5d,0.0930994765120338,0.0915243553848263,0.1177174015519368,0.0930994765120338,0.0915243553848263,0.1177174015519368,3.261904761904762,2,42,42,42,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,rebound_from_low_10,0.0926719216947677,0.0909634130262589,0.1224204814935646,0.0926719216947677,0.0909634130262589,0.1224204814935646,3.7857142857142856,2,42,36,42,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,ma_ratio_5,0.0890593664095134,0.0900916510298514,0.1111793027331678,0.0890593664095134,0.0900916510298514,0.1111793027331678,3.642857142857143,2,42,41,42,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,other_symbol_return_3d,0.0874343923569349,0.0884565667752353,0.1057015192941696,0.0874343923569349,0.0884565667752353,0.1057015192941696,3.6666666666666665,2,42,41,42,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,drawdown_from_high_5,0.0633509239838479,0.0645597302304717,0.0797869475290739,0.0633509239838479,0.0645597302304717,0.0797869475290739,6.9523809523809526,4,42,4,40,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,inverse_pressure_3d,0.0565297233463825,0.0582610488354352,0.0712486349003208,0.0565297233463825,0.0582610488354352,0.0712486349003208,8.928571428571429,6,42,0,31,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,daily_return,0.0562364252659402,0.0592244196515944,0.074049655471782,0.0562364252659402,0.0592244196515944,0.074049655471782,9.166666666666666,6,42,0,30,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,return_2d_past,0.0537337383740017,0.0503917058985856,0.0866801631976345,0.0537337383740017,0.0503917058985856,0.0866801631976345,9.547619047619047,3,42,2,21,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,rebound_from_low_5,0.0529264148304282,0.0530873021456392,0.0748387447605931,0.0529264148304282,0.0530873021456392,0.0748387447605931,9.404761904761903,5,42,1,33,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,other_symbol_return_5d,0.0492802132931134,0.0458063943387054,0.0691220195035504,0.0492802132931134,0.0458063943387054,0.0691220195035504,10.857142857142858,5,42,1,15,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,ma_ratio_3,0.0476303640111287,0.0497370788526505,0.0572582145462571,0.0476303640111287,0.0497370788526505,0.0572582145462571,10.833333333333334,9,42,0,24,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,drawdown_from_high_10,0.04617178136542,0.0458332967286193,0.0630692441707952,0.04617178136542,0.0458332967286193,0.0630692441707952,11.547619047619047,7,42,0,10,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,drawdown_from_high_3,0.0355613117346503,0.0393173278949952,0.0503080017353622,0.0355613117346503,0.0393173278949952,0.0503080017353622,13.88095238095238,10,42,0,1,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,return_3d_past,0.0350641941257749,0.0341140080963786,0.0607107308404242,0.0350641941257749,0.0341140080963786,0.0607107308404242,13.595238095238097,7,42,0,5,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,3,return_regressor,native_tree_importance,rebound_from_low_3,0.0149741614646365,0.0115428018018883,0.0315194218796754,0.0149741614646365,0.0115428018018883,0.0315194218796754,15.928571428571429,15,42,0,0,0.0064454724086503,-0.0054910959921794,0.4944342311952792,39
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,5,loss_classifier,native_tree_importance,rebound_from_low_10,0.1415170119803591,0.1353906226694175,0.173545687465429,0.1415170119803591,0.1353906226694175,0.173545687465429,1.0714285714285714,1,42,42,42,0.0095970254185649,-0.0053354252393546,0.4986362946144639,40
2026-06-25_13-01-36,ExtraTrees,et_100trees_depth4_leaf16_sqrt_8m__bt2m__fs_no_rawpx_core_ft__v1,TQQQ,5,loss_classifier,native_tree_importance,return_5d_past,0.1205219974722694,0.1192670640112614,0.1418785331992853,0.1205219974722694,0.1192670640112614,0.1418785331992853,2.0476190476190474,1,42,42,42,0.0095970254185649,-0.0053354252393546,0.4986362946144639,40
